id;tit;u1;sty;cou;lan;btr
92492;La Mega 96.5 Maracay;http://ur58.lorini.net:25010/LAMEGA965;stream offline 2017-05-23,maracay,top 40,pop;Venezuela;Spanish;24
96852;La Mega 98.1 Panama City;"http://www.streaming507.com:9326/;stream.mp3";caribbean music,reggaeton;Republic of Panama;Spanish;48
92491;La Mega 99.7 Maracaibo;http://ur58.lorini.net:30000/LAMEGA997FM;maracaibo,latin music;Venezuela;Spanish;32
96969;La Mega Honduras;"http://184.154.202.243:8093/;";tropical;Honduras;Spanish;64
88209;La Mega Radio;http://streaming5.elitecomunicacion.es:8220;dance,house;Spain;Spanish;128
96652;La Mejor FM 98.9;http://158.69.219.162:8024/stream;latin pop,salsa,tropical;El Salvador;Spanish;96
82332;La N 103,5 FM Santiago;http://rgradio.net:10100/lan103.ogg;Merengue;Dominican Republic;Spanish;64
92303;La Nota 95.7;http://radio29.sintonet.net:8897;alternative,pop,top 40;Dominican Republic;Spanish;128
92432;La Note Picking Radio - Acoustic Guitar;http://streaming.radionomy.com/Acoustic-Guitar?lang=en-US%2cen%3bq%3d0.8;contemporary,classic,ragtime,blues,picking,jazz,flamenco,guitar,acoustic;France;French;128
90275;La Popu FM 92.3;http://playerservices.streamtheworld.com/m3u/RADIO_POPULARAAC.m3u;pop;Argentina;Spanish;32
96767;La Primerisima 1470 Panama City;"http://streaming.centanova.online:9464/;";latin music;Republic of Panama;Spanish;80
85941;La Radio de la Mer programme OÜI FM;http://laradiodelamer.stream.ouifm.fr/radiomer-128.mp3;blues,rock;France;French;128
96881;La Radio del Golf;http://radioserver9.profesionalhosting.com:8117/stream;talk,sport,golf;Spain;Spanish;128
88277;La Radio del Sur;http://cp4.lorini.net:36268/stream/1/;government,news;Venezuela;Spanish;64
86548;La Radio Plus;http://laradioplus.ice.infomaniak.ch/laradioplus-high.mp3;;France;French;128
86549;La Radio Plus 100% Rihanna;http://plus-wr02.ice.infomaniak.ch/plus-wr02.mp3;;France;French;128
86547;La Radio Plus Black Music;http://allzic04.ice.infomaniak.ch/allzic04.mp3;;France;French;128
86550;La Radio Plus Deep Disco;http://allzic31.ice.infomaniak.ch/allzic31.mp3;;France;French;128
89034;La Radio RMJ;"http://91.121.62.121:8900/;stream.nsv";;France;French;120
90042;La Radio Sans Pub;http://str0.creacast.com/radiosanspub;pop;France;French;128
92874;La Red AM 910;http://cdn-zc-lsd-3.planisys.net:1935/AM1/live/master.m3u8;m3u8,noticias opinion,deportes;Argentina;Spanish;0
95028;La Rocca;http://info.larocca.lv:8000/larocca.m3u;Club,dance;Latvia;Russian;256
92304;La Rocka 91.7;http://5.135.183.124:8243;alternative,adult contemporary,pop,top 40;Dominican Republic;Spanish;128
93372;La Tremenda 95.8 FM;http://radios.bolivianservers.net:8004/;música;Bolivia;Spanish;32
85662;La Tribu;http://91.121.15.11:8000;;France;French;128
86783;La Tribu FM 88.7;http://vivo.fmlatribu.com/latribu.mp3;comunitaria,community,cultural,Libre;Argentina;Spanish;0
96361;La UFM 95.2 Ocaña;http://ufm.ufpso.edu.co:8000/ufm.ogg;rock,pop;Colombia;Spanish;0
96151;La Veu 107.4 Sant Joan de les Abadesses;http://streaming.enantena.com:8000/laveu128.mp3;sant joan de los abadesses,indie,alternative rock;Spain;Catalan;128
95474;La X estéreo Salsa con el sabor de Cali - Colombia;"http://192.111.140.6:8133/;.mp3";salsa;United States of America;Spanish;256
87314;La Xarxa;http://streaming.laxarxa.com/directe;local programming,general;Spain;Catalan;128
87315;La Xarxa butlletins horaris;http://streaming.laxarxa.com/butlletins;local news;Spain;Catalan;128
87316;La Xarxa ocasionals;http://streaming.laxarxa.com/ocasional;local,general;Spain;Catalan;192
93800;Lady Radio;http://99.198.118.250:8052/listen.pls;sport,talk;Italy;Italian;32
89455;LaGrande;"http://s2.viastreaming.net:6575/;";pop,urbano;Guatemala;Spanish;56
88737;Laguna;"http://stream.radiolaguna.rs:8000/;stream.mp3";Easy Listening;Serbia;Serbian;96
89494;Lainchan Radio;http://radio.ps3udonym.net:8080/;Lainchan,Lain,Cyberpunk;United States of America;English;0
95060;Lainchan.Org Radio Stream;http://lainon.life:8000/cyberia.ogg;applechan,lainchan,lain,Cyberpunk,meme,fail;;;0
97157;Lakihegy Rádió;http://lakihegyradio.hu/player/stream.php;;Hungary;Hungarian;0
57024;Lakka Souli Radio;http://eco.onestreaming.com:8286/;Laika;Greece;Greek;96
89033;LaLaLaRadio;http://195.154.182.222:25311/live;spinetta,spinetta,spinetta;Argentina;Spanish;80
92842;Lam Rim;http://199.180.72.2:9097/lamrim;Buddhism;Tibet;Multilingual;16
44163;Lánchíd Rádió;"http://91.82.85.44:9004/;stream";Talk,News;Hungary;Hungarian;192
70279;Landeswelle Thüringen;http://stream.hoerradar.de/lwtmp3;;Germany;German;192
93345;Lao National Radio 103.7 Vientiane;http://202.123.180.170:8000/stream;vientiane,lnr,public radio;Laos;Laotian;96
94239;LaRockaforte;"http://stream.radiomusic.net:8120/;";classic rock;Italy;Italian;192
94748;Las Mas Bailadas;http://206.190.136.212:9402/stream;top 40,latin pop,reggaeton;Uruguay;Spanish;80
96375;Laser 101 - 101.1 Philipsburg;http://stream.sxmradio.com:8060/channel7.mp3;philipsburg,r&b,soul,hiphop,top 40;Netherlands Sint Maarten;English;128
96376;Laser 101 - 101.1 Willemstad;"http://s42.myradiostream.com:29160/;";willemstad,adult contemporary,top 40;Netherlands Antilles;English;192
45472;Laser 80;http://streaming.radionomy.com/bleudream-80;;France;French;128
89418;Laser*Star Radio - Top 100 Germany;http://listen.radionomy.com/top100-germany.m3u;;Germany;German;128
96853;Lasser 93.5 Panama City;"http://www.streaming507.com:9992/;stream.mp3";latin music;Republic of Panama;Spanish;48
94829;Lasten Oma Radio;http://lastenradio.ksfplayer.com:8000;children;Finland;Finnish;192
95035;Latgales Radio;http://www.radiolg.lv:8000/128_aac.m3u;Local;Latvia;Latvian;128
96908;Latidos Radio Guatemala;http://172.246.248.113:8148/stream;san juan ixcoy,classical,folk,latin,electro;Guatemala;Spanish;32
87908;Latin Alternativo - Rock Latino Alternativo;http://130.166.82.14:8002/;alternative,rock;United States of America;English;128
73907;Latina;http://start-latina.ice.infomaniak.ch/start-latina-high.mp3;latin;France;French;128
96768;Latina 95 - 95.1 Colon;http://192.99.38.200:8010/live;latin music;Republic of Panama;;24
87392;Latina @Work;http://latinawork.ice.infomaniak.ch/latinawork.mp3;latin;France;French;128
87395;Latina Fiesta;http://latinafiesta.ice.infomaniak.ch/latinafiesta.mp3;latin;France;French;128
95849;Latina FM 92.5;"http://178.32.57.127:9640/;";Music,Latin,Pop;Argentina;Spanish;64
87396;Latina Kizomba;http://latinakizomba.ice.infomaniak.ch/latinakizomba.mp3;latin;France;French;128
87393;Latina Love;http://latinalove.ice.infomaniak.ch/latinalove.mp3;latin;France;French;128
87397;Latina Reggaeton;http://latinareggaeton.ice.infomaniak.ch/latinareggaeton.mp3;reggaeton,latin;France;French;128
87398;Latina Salsa;http://latinasalsa.ice.infomaniak.ch/latinasalsa.mp3;latin;France;French;128
94374;LatteMiele Calabria;http://31.7.147.106:8111/listen.pls;italian pop;Italy;Italian;48
93914;Lattemiele FVG;http://37.59.32.115:6176/listen.pls;pop;Italy;Italian;128
93912;LatteMiele Marche Abruzzo;http://ice02.fluidstream.net/fluid016.aac;adult contemporary,pop,top 40;Italy;Italian;64
93913;LatteMiele Veneto;http://ice09.fluidstream.net/fluid0911.mp3;italian pop;Italy;Italian;48
95015;Latvian Dance Music;http://listen.radionomy.com/latviandancemusic.m3u;dance;Latvia;Latvian;128
94992;Latvijas Kristīgais Radio;http://91.203.71.10:8006/listen.pls;religion;Latvia;Latvian;224
94995;Latvijas Radio 1;"http://lr1mp1.latvijasradio.lv:8012/;";public radio,news,talk,Latvijas Radio;Latvia;Latvian;128
95000;Latvijas Radio 2;"http://lr2mp1.latvijasradio.lv:8002/;";public radio,pop,Latvijas Radio;Latvia;Latvian;128
94985;Latvijas Radio 3 - Klasika;"http://lr3mp0.latvijasradio.lv:8004/;";public radio,Classical,Latvijas Radio;Latvia;Latvian;128
95012;Latvijas Radio 4;"http://lr4mp1.latvijasradio.lv:8020/;";public radio,Latvijas Radio;Latvia;Russian;48
94984;Latvijas Radio 5 - Pieci;http://live.pieci.lv/live19-hq.mp3.m3u;public radio,Latvijas Radio;Latvia;Latvian;128
94133;LAUD 90.4 - Bogota;http://200.69.103.51:8000/laud;bogota,alternative,university radio;Colombia;English, Spanish;128
89667;Laut.FM 80er-Zone;http://stream.laut.fm/80er-zone;80er,underground,dark wave,pop;;German;0
71122;Laut.FM 90er;http://stream1.laut.fm/90er;1990s,90s;Germany;German;0
95792;Laut.FM Abstrait;http://laut.fm/abstrait;;;;0
96836;Laut.FM Alineum Radio;http://stream.laut.fm/alineum-radio;Hardstyle;Germany;German;0
96753;Laut.FM Back In Time;http://laut.fm/back_in_time;schlager,oldies,60s,70s,80s,classic hits;Germany;German;0
71123;Laut.FM Best of 80s;http://laut.fm/best_of_80s;80s;Germany;German;0
85573;Laut.FM Chillharmonie;http://stream1.laut.fm/chillharmonie;jazz,classical,piano,soundtrack,new age;Germany;German;0
93491;Laut.FM Classic Rock;http://stream.laut.fm:80/classicrock;classic rock;Germany;German;0
71295;Laut.FM Club 93;http://stream.laut.fm/club93;90s,pop,eurodance;Germany;German;0
89805;laut.fm Dark-Mythos;http://stream.laut.fm/dark-mythos;Romance,Electronic,EBM,Gothic,New Wave;Germany;German;0
89708;laut.fm DarkClubRadio;http://stream.laut.fm/darkclubradio;Darkwave,Alternative,Synthpop,Industrial,Wave,Gothic;Germany;German;0
89730;laut.fm Deutsches-Rock-Pop-Radio;http://stream.laut.fm/deutsches-rock-pop-radio;deutschpop,deutschrock;Germany;German;0
73968;Laut.fm Deutschrap;http://stream.laut.fm/deutschrap;Hiphop;Germany;German;0
88652;Laut.FM Eins;http://stream.laut.fm/eins;;Germany;;0
94808;Laut.FM Eurodance;http://www.laut.fm/eurodance;eurodance,euro disco,italo disco,synthpop;Germany;German;0
89339;Laut.FM Fantasyradio;http://stream.laut.fm/fantasyradio;Epic,Mittelalter,Folk,Metal,Symphonic,Gothic,Fantasy,Electro;Germany;German;0
77765;Laut.FM Flashback-Oldie;http://stream.laut.fm/flashback-oldie-fm;oldies,60s,70s;Germany;German;0
71112;Laut.FM Germangrap;http://stream.laut.fm/germangrap;rap;Germany;German;0
47715;Laut.fm Gittare.fm;http://stream.laut.fm/gitarrefm;;Germany;German;0
89930;Laut.fm Housebomb;http://stream.laut.fm/housebomb-fn;electronic,techno,house;Germany;;0
88766;laut.fm Just 80s;http://laut.fm/just80s;1980s,80s;Germany;;0
83890;laut.fm Karneval;http://stream.laut.fm/karneval;Schlager,Karneval,Party;Germany;German;0
86346;Laut.FM Kinderradio;http://stream.laut.fm/kinderradio;Kinderlieder,children,kids,kinder;Germany;German;0
89819;laut.fm Krautland;http://stream.laut.fm/krautland;deutschpop,deutschrock;Germany;German;0
87621;laut.FM Lebensradio;http://stream.laut.FM/lebensradio;christian contemporary,contemporary christian,christian;Germany;German;0
95936;Laut.FM Mojo;http://stream.laut.fm/mojo;Jazz,Latin,Soul,Funk;Germany;German;0
94655;Laut.FM Oldiecharts;http://stream.laut.fm/oldiecharts;oldies;Switzerland;German;0
96747;Laut.FM oldiemania;http://laut.fm/oldiemania;Oldies;Germany;German;0
95864;Laut.FM pauline;http://laut.fm/pauline;;;;0
95883;Laut.FM Radio-Ahaus;http://stream.laut.fm/radio-ahaus;Local,Charts,Rock,Oldies;Germany;German;0
95884;Laut.FM Radio-Legden;http://stream.laut.fm/radio-legden;Local,Rock,Oldies;Germany;German;0
95417;Laut.FM RadioEuro;http://stream.laut.fm/radioeuro;1980s,80s,rock,hard rock,gothic rock,metal;Germany;German;0
93490;Laut.FM Raus;http://stream.laut.fm/raus;60s,garage,beat,rockabilly,punk,ska,reggae,surf;Germany;German;0
89709;laut.fm Romance;http://laut.fm/romance;Electronic,Classic,Synthpop,80s,Wave,Industrial,Darkwave,Gothic;Germany;German;0
85568;Laut.FM super radio;http://stream.laut.fm/super-radio;oldies,dance,rock,pop,soul,elektro,trance;Germany;;0
96604;Laut.FM Synthesizer Greatest;http://stream.laut.fm/synthesizergreatest.m3u;Ambient,Electronic;Germany;German;0
94809;Laut.FM the-loft;https://laut.fm/the-loft;Deutschpop,DDR,Schlager,Country,Softhits,Lovesongs;Germany;German;0
93538;Laza Rádió;http://stream.lazaradio.com/live.mp3.m3u;;Hungary;Hungarian;192
94502;Lazer Hot Hits;"http://streams.servicehosting.be:3730/;";retro,techno,oldschool,house;Belgium;English;128
93578;Lazio Style Radio;"http://46.105.111.94:8221/;stream.mp3";roma,talk,sport;Italy;Italian;128
88749;LBC London;http://media-ice.musicradio.com/LBCLondon.m3u;talk,news;United Kingdom;English;48
86892;LBC Radio - Leading Britain's Conversation;http://media-ice.musicradio.com/LBC973MP3Low.m3u;political talk;United Kingdom;English;48
46003;LCFM;http://lcradio.education.tas.gov.au:8000/listen.pls;College radio;Australia;;160
66176;Le Centre FM;http://lecentrefm.ice.infomaniak.ch/lecentrefm.mp3;;Belgium;French;128
91058;Le Mellotron;http://www.lemellotron.com/listen.pls?1;Electro,Rock;France;French;128
97092;LeCandyLab;http://lecandylab.com:8000/live;dance,house;United Kingdom;English;64
93801;Lecco Channel;http://37.48.83.45:8204/listen.pls;pop,sport,talk;Italy;Italian;128
86876;Led Zep Radio;http://173.236.66.162:9500/listen.pls;classic rock,rock;United States of America;English;192
85939;Légende FM;http://legendefm.ice.infomaniak.ch/legendefm-high.mp3;;France;French;128
93465;Legion Urbana Radio;"http://5.196.100.166:9970/;";rock,metal,punk,español,spanish rock,rock en español;Mexico;Spanish;48
97138;Lehrradio;http://rs1.stream24.org:9160/stream;christian,Bibel,Christus,Jesus;Switzerland;German;128
94830;Leijonaradio;http://s3.radioboss.fm:8301/live;;Finland;Finnish;192
81265;Lelevose FM 101,3;"http://213.239.206.179:9652/;.mp3";;Greece;Greek;96
57404;Lemon Radio;http://88.99.23.20:8004/stream;world music;Greece;Greek;192
96714;Lemonos Blues Radio;http://lemonos.myvnc.com:8000;Blues;Russia;;128
93637;Lépés Rádió;http://lepesradio.hu/live192kbps.mp3;hits;Hungary;Hungarian;192
45205;LernRadio;http://193.197.85.26:8000/listen.pls;;Germany;;256
86047;Les Divas de RFM;http://rfm-wr3-mp3-128.scdn.arkena.com/rfm.mp3;;France;French;128
92562;Les Orres;http://imagine.net-radio.fr/les-orres-128.mp3;information touristique;France;French;128
57746;Let's Go Zik;http://stream.letsgozik.org:8000/letsgozik;Techno,Trance,Dance,Hardstyle,Happy Hardcore,Club,Underground;France;French;128
89699;Létt Bylgjan;http://icecast.365net.is:8000/orbLettBylgjan.aac.m3u;easy listening,local music;Iceland;Icelandic;128
95682;Level Rock FM 100.5;http://207.210.120.98:10025/vivo.flv;Music,Rock;Argentina;Spanish;0
90428;leylotyavan;http://leylotyavan.co.il/yavan.m3u;israeli pop;Israel;Hebrew;128
96382;Liberdade - 104.9 FM;http://noasrv.caster.fm:10129/stream;;Brazil;Portuguese;96
95946;Libert�  di Frequenza;http://147.163.115.76:8000/ldf.live.mp3;palermo,university radio;Italy;Italian;128
87306;Liberty Movement Radio;http://streams.museter.com:8394/stream;;United States of America;English;128
92278;Libra;http://stream5.eltelon.com/radio-libra.aac;;Chile;Spanish;64
89835;LIBRadio;http://www.serverroom.net/asx/listen606134.m3u;Organizing,History,Community,Talk,Research,Politics,Nutrition,Health;United States of America;English;48
88168;Libre @ Toi;http://212.129.27.101:8000/voixdulat_ogg;alternative,information,libre,opinion;France;French;0
86150;Libre @ Toi;http://vdl.stream-lat.org:8000/voixdulat_mp3;alternative,information,libre,opinion;France;French;192
89979;Libre FM;http://37.14.48.219:8000/listen.pls?sid=2;Science,News;Spain;Spanish;32
97542;LibreAntenne;http://stream.libreantenne.org:8080/listen.ogg;radio libre;France;French;0
89937;Lietus;http://www.radijas.fm/media/_catalog/www.radijas.fm-radijo-stotis-lietus.pls;Lietus Lietuva,Radio stotis Lietus,Lietaus radijas,Lietus;Lithuania;Lithuanian;120
45266;Life Channel;http://mp3.lifechannel.ch/LC128;christian;Switzerland;German;192
45977;Life FM;http://radio1.internode.on.net:8002/21;christian;Australia;;128
87062;Life FM (Cork, Ireland);http://79.170.198.170:8000/radio.m3u;christian;Ireland;English;0
44898;Life Radio;http://stream1.liferadio.at;;Austria;German;128
44903;Life Radio - Clam;http://liferadio.stream.kapper.net:8010/clam;;Austria;;128
44901;Life Radio - Love Life;http://liferadio.stream.kapper.net:8003/lovelife;love;Austria;;128
44899;Life Radio - Made in Austria;http://liferadio.stream.kapper.net:8001/mia;;Austria;German;128
44910;Life Radio Tirol;"http://194.232.200.164:8000/;638826246082377stream.nsv";;Austria;;160
91402;LifeFM;http://rhema-radio.streamguys1.com/rhema-lifefm.mp3;Gospel,Christian;New Zealand;English;96
94565;LifeGate International;http://onair15.xdevel.com:9028;world music;Italy;Italian;96
94564;LifeGate Music;http://onair18.xdevel.com:8184;pop,italian pop,alternative rock;Italy;Italian;64
91782;LifeGate Radio;http://onair11.xdevel.com:8024;alternative rock,jazz;Italy;Italian;64
82880;Liferadio;http://stream1.liferadio.at;Pop;Austria;German;128
97488;Lifes Best Smooth Jazz;http://listen.radionomy.com/lifesbestsmoothjazz;smooth jazz,acid jazz,nu-jazz,brazilian,ambient;Portugal;English;128
87554;LifeTalkRadio;http://ltr.streamon.fm/hls/stream/LTR-64k.aac.m3u8;riverside,religion,christian;United States of America;English;0
86959;Liffey Sound FM;http://stream.liffeysoundfm.ie:8000/listen.pls?sid=1;local,community;Ireland;English;96
46044;Light FM 89.9;"http://s7.viastreaming.net:8760/;stream/1";melbourne,Contemporary Christian;Australia;English;64
96320;Liiur 90.9 FM;"http://199.167.134.163:7052/;";;Indonesia;;128
92159;Likwid;http://78.129.178.98:9092/stream?icy=http;blues,320kbps,jazz,acid jazz;;;320
87063;Limerick City Community Radio;"http://server5.hostingenergy.com:7016/;stream/1";variety,local,community;Ireland;English;128
86938;Limerick's Live 95FM;http://webradio.radiomonitor.com/stream/Live95/;adult contemporary;Ireland;English;0
88814;Limfjord Plus;http://media.limfjordnetradio.dk/plus128;;Denmark;Danish;128
88815;Limfjord Plus Slager;http://media.limfjordnetradio.dk/plusslager128;;Denmark;Danish;128
94831;Limuradio;http://193.166.72.7/limuradio.mp3;student;Finland;Finnish;128
89862;Lindin;http://high.lindin.fo/;Christian,Religion;Faroe Islands;Faroese;64
92665;Linn Classical;http://89.16.185.174:8004/stream;classical;United Kingdom;English;320
87459;Linn Jazz;http://89.16.185.174:8000/stream;jazz;United Kingdom;English;320
85616;Linn Radio;http://radio.linnrecords.com/cast/tunein.php/linnradio/playlist.pls;320kbps;United Kingdom;English;320
89762;Linux in the Ham Shack;http://stream.lhspodcast.info:8008/lhs-mp3;talk,computer,tech,linux,ham radio;United States of America;English;64
87009;Lisburn's 98FM;http://radio.canstream.co.uk:8050/live.mp3.m3u;adult contemporary;United Kingdom;English;64
93354;Lite FM Jakarta;http://live.indostreamserver.com:8800/litefm.m3u;litefm;Indonesia;Indonesian;40
87172;Littoral FM;http://heberg.radioludo.com:8005/stream.mp3;;France;French;192
93604;Live from the Mia;http://playerservices.streamtheworld.com/pls/SAM02AAC118.pls;urban contemporary,hiphop,rnb,soul;United States of America;English;128
45476;Live9;http://www.live9.fr/ecoute/192.m3u;;France;French;128
96397;Live99 FM - Kralendijk;"http://radio99fm.primcast.com:9210/;stream/1";kralendijk,sport,talk,news;Netherlands Antilles;Papiamento;128
24828;liveIreland [AAC+];http://www.liveireland.com/liveAACplus.pls;mp3 stream is working,stream offline 2017-05-13,celtic,irish,traditional;Ireland;English;48
63567;liveIreland [MP3];http://www.liveireland.com/live.pls;celtic,irish,traditional;Ireland;English;128
94693;LM Radio;http://50.7.70.58:8945;1970s,70s;Mozambique;English;32
86935;LMFM;"http://webradio.radiomonitor.com/stream/LMFM/;";adult contemporary;Ireland;English;0
96769;Lo Nuestro FM 102.1 Panama City;http://www.streaming507.com:8136/stream;latin music;Republic of Panama;Spanish;32
97137;LobpreisRadio.de;http://worship.lobpreisradio.de:8000/anbetung-lobpreis-radio-32k-mp3-mono;christian,Christus,Jesus,Gebet,Gospel,Lobpreis;Germany;German;32
90636;Loca Ambient;http://5.39.66.128:8007/live;;Spain;Spanish;96
90627;Loca Big Room;http://5.39.66.128:8001/live;;Spain;Spanish;96
90630;Loca Chill Out;http://5.39.66.128:8002/live;;Spain;Spanish;96
90624;Loca Dance;http://5.39.66.128:8004/live;;Spain;Spanish;96
90629;Loca Dub Techno;http://audio-online.net:8015/live;;Spain;Spanish;96
67586;Loca Fm Live Web;http://5.39.66.128:23500;;Spain;Spanish;128
90622;Loca FM Pride;http://5.39.66.128:8017/live;;Spain;Spanish;96
90633;Loca Hard;http://5.39.66.128:8003/live;;Spain;Spanish;96
90631;Loca House;http://5.39.66.128:8005/live;;Spain;Spanish;96
90625;Loca Latino;http://5.39.66.128:8012/live;;Spain;Spanish;192
90639;Loca Prog House;http://5.39.66.128:8011/live;;Spain;Spanish;96
90632;Loca Remember;http://5.39.66.128:8006/live;;Spain;Spanish;96
90635;Loca Sessions;http://5.39.66.128:8013/live;;Spain;Spanish;96
90634;Loca Tech House;http://5.39.66.128:8008/live;;Spain;Spanish;96
90628;Loca Techno;http://5.39.66.128:8009/live;;Spain;Spanish;96
90626;Loca Trance;http://5.39.66.128:8010/live;electronica,trance;Spain;Spanish;96
90638;Loca Vintage;http://5.39.66.128:8000/live;;Spain;Spanish;96
95090;Lofthouse Music;http://37.59.28.208:8254/listen.pls;minimal techno,deep techno,progressive house,electronic,techno;Germany;German;320
437;LOHRO - Lokalradio Rostock;http://stream.lohro.de:8000/lohro;;Germany;German;96
57943;LOHRO - Lokalradio Rostock;http://stream.lohro.de:8000/lohro128.mp3.m3u;;Germany;German;256
87284;Loire FM;"http://195.154.82.87:8000/;";;France;French;120
58568;Lokum FM;http://sunucu2.radyolarburada.com:9070/;;Turkey;Turkish;32
61872;Lolli Radio Dance;http://www.lolliradio.net/streaming/dance.asx;dance,house;Italy;Italian;128
61873;Lolli Radio Happy Station;http://www.lolliradio.net/streaming/happy.asx;world music;Italy;Italian;128
61874;Lolli Radio Hits;http://www.lolliradio.net/streaming/hits.asx;top 40,hits;Italy;Italian;128
92701;Lolli Radio Italia;http://www.lolliradio.net/streaming/italia.asx;italian pop;Italy;Italian;128
94144;Lolli Radio Oldies;http://oldies.lolliradio.net:8070/listen.pls;oldies;Italy;Italian;128
94143;Lolli Radio Soft;http://www.lolliradio.net/streaming/soft.asx;soft adult contemporary;Italy;Italian;128
88625;Loop;http://icelive0.80692-icelive0.cdn.qbrick.com/10561/80692_Loop.mp3;;Finland;Finnish;128
45071;LORA München;http://live.lora924.de:8000/lora.ogg;;Germany;German;64
88351;LORFM;http://lorfm.ice.infomaniak.ch/lorfm-128.mp3;;France;French;128
90049;Los 40 Principales;http://provisioning.streamtheworld.com/pls/LOS40.pls;pop,top 40;Spain;Spanish;128
96728;Los 40 Principales Argentina;http://provisioning.streamtheworld.com/pls/LOS40_ARGENTINA.pls;latin pop,top 40;Argentina;Spanish;48
96736;Los 40 Principales Catalunya;http://provisioning.streamtheworld.com/pls/LOS40_CAT.pls;pop,top 40;Spain;Spanish;64
96722;Los 40 Principales Chile;http://provisioning.streamtheworld.com/pls/LOS40_CHILE.pls;latin pop,top 40;Chile;Spanish;64
96358;Los 40 Principales Colombia;http://provisioning.streamtheworld.com/pls/LOS40_COLUMBIA.pls;latin pop,top 40;Colombia;Spanish;64
96721;Los 40 Principales Costa Rica;http://provisioning.streamtheworld.com/pls/LOS40_CR.pls;latin pop,top 40;Costa Rica;Spanish;48
91935;Los 40 Principales Ecuador;http://radios-ec.cdn.nedmedia.io/radios/ec-40principales.m3u8;latin pop,top 40;Ecuador;Spanish;0
96730;Los 40 Principales Guatemala;http://radios-gt.cdn.nedmedia.io/radios/gt/los40.m3u8;latin pop,top 40;Guatemala;Spanish;0
90118;Los 40 Principales León;http://www.radioleon.com:8000/radio.m3u;pop,top 40;Spain;Spanish;96
96720;Los 40 Principales Panamá;http://provisioning.streamtheworld.com/pls/LOS40_PAN.pls;latin pop,top 40;Republic of Panama;Spanish;48
96729;Los 40 Principales Paraguay;http://provisioning.streamtheworld.com/pls/FM92_3.pls;latin pop,top 40;Paraguay;Spanish;64
96723;Los 40 Principales República Dominicana;http://radio3.domint.net:8092/stream;latin pop,top 40;Dominican Republic;Spanish;128
82102;Lounge Bar;http://listen.radionomy.com/loungebar;lounge;United States of America;English;128
95542;Lounge FM;http://cast.loungefm.com.ua/loungefm;Lounge;Ukraine;Ukrainian, Russian;128
93343;Lounge FM Austria;http://188.138.9.183/lounge-at.mp3;Ambient,Lounge,House,Chillout;Austria;German;128
93587;Lounge Rádió;"http://158.69.180.201:9340/;";MagyarZeneFM,downtempo,lounge;Hungary;Hungarian;192
77784;Lounge-Radio;http://nl1.streamhosting.ch:80;chill;Switzerland;German;128
45268;Lounge-Radio.com;http://www.lounge-radio.com/listen128.m3u;;Switzerland;;128
58375;Lounge44;http://listen.radionomy.com/lounge44.m3u;chillout,House,Downtempo,Easy Listening,Lounge;Germany;German;128
58598;LoungeFM;http://188.138.9.183/digital.mp3;;Austria;German;128
90019;LoungeFM 100% Austria;http://188.138.9.183/100austria.mp3;Lounge;Austria;German;128
90018;LoungeFM UKW Wien;http://188.138.9.183/ukwwien.mp3;;Austria;German;128
63901;Loungelovers;http://tunein.mlc.fm/loungelovers.pls;Lounge,Ambient;Germany;German;192
94236;Love FM;http://wma07.fluidstream.net:7600/listen.pls;soft adult contemporary,soft music,love songs;Italy;Italian;128
93509;Love FM 97.5 Nassau;http://radiocdn1.streamcomedia.com:5670/love975fm;nassau,oldies,easy listening;Bahamas;English;64
66594;LOVE PRO Dj Radio Chisinau;"http://live.prodjradio.net:8000/;";top 40,pop;Moldova;Romanian;192
24305;Love Radio;http://loveradio.live24.gr/loveradio-1000;Κυρίως Ερωτικά;Greece;Greek;128
90218;Love Radio;http://stream.loveradio.ru/12_love_24?type=.mp3&UID=61268DD5F34F26AEB206EAC759FBE03E;top 40,pop;Russia;Russian;28
97479;Love Smooth Jazz;http://airspectrum.cdnstream1.com:8102/1283_192.m3u;smooth jazz;United States of America;English;192
96631;Love Zone;http://5.189.142.165:8108/stream;easy listening,romantic,chill,top 40,oldies;Cyprus;English;128
95022;LRadio Baltija;http://www.lradiostation.com/listen.m3u;dance;Latvia;Latvian;128
87567;LRN.FM The Liberty Radio Network;http://s2.voscast.com:7392;libertarian,keene;United States of America;English;64
89935;LRT Klasika;http://www.radijas.fm/media/_catalog/www.radijas.fm-radijo-stotis-klasika.pls;lrt,public radio,classical;Lithuania;Lithuanian;0
90608;LRT Opus;http://www.radijas.fm/media/_catalog/www.radijas.fm-radijo-stotis-opus-3.pls;lrt,public radio;Lithuania;Lithuanian;0
89939;LRT Radijas;http://www.radijas.fm/media/_catalog/www.radijas.fm-radijo-stotis-lietuvos-radijas.pls;lrt,public radio;Lithuania;Lithuanian;0
92395;LT14 Nacional Gral. Urquiza AM 1260 - Paraná;http://icecast01.dcarsat.com.ar:8000/sc_rad44;;Argentina;Spanish;75
93901;LU2 Bahía Blanca - AM 840 khz;http://radio.bvconline.com.ar:8008/;Noticias,Servicios,Bahía Blanca,Sociales,Sociales,Noticias;Argentina;Spanish;96
94434;Lübeck FM;http://radio.oksh.de:8000/luebeckfm.mp3;classic rock,jazz;Germany;German;128
93572;Luceverde Radio;http://77.73.59.76:8000;adult contemporary,traffic,information;Italy;Italian;32
